"def sum_larger(numlist, n): 
    summen = 0
    
    for i in range(len(numlist)):
        if i > n: 
            summen += numlist[i]
    
    return summen";"def car_type(n_pass, wt, person): 
    
    if person == False: 
        if wt >= 12000: 
            return ""N3""
        elif 3500 <= wt < 12000: 
            return ""N2""
        else:                   # else =(her) elif wt < 3500
            return ""N1""
    
    elif person == True: 
        if n_pass <= 8: 
            return ""M1""
        elif n_pass > 8: 
            if wt < 5000: 
                return ""M2""
            else:               # else =(her) elif wt >= 5000
                return ""M3""
        ";"def sum_near_whole(A):
    summen = 0
    
    for i in range(len(A)): 
        for j in range(len(A[i])): 
            if j[2] == 0:           #j[2]: antar her at alle verdiane i A er lågare enn 10 for å kunne indeksere med 2
                summen += A[i][j+1]
                summen += A[i][j-1]
                summen += A[i+1][j]      
                summen += A[i-1][j]
                
    return summen
    

# i dei fire radene der tala vert lagt til summen, vart det ikkje tid til å ta omsyn til indekseringsfeil.Så det ville ved køyring blitt indeksfeil fordi det er indeksert til [i-1], [j+1] osv. 
# det har heller ikkje blitt teke omsyn til at verdiar kan bli addert fleire gongar i denne koden"
"def sum_larger(numlist,n):
    sum = 0
    for i in numlist:
        if i > n:
            sum += i
    return sum";"def car_type(n_pass, wt, person):
    try:
        int(n_pass)
        float(wt)
    except TypeError:
        print(""Ugyldig input, bruk tall for antall sitteplasser og vekt"")
    if isinstance(person,bool):
        if person:
            if int(n_pass) <= 8:
                return ""M1""
            else:
                if wt <= 5000:
                    return ""M2""
                else:
                    return ""M3""
        else:
            if wt <= 3500:
                return ""N1""
            elif wt <= 12000:
                return ""N2""
            else: 
                return ""N3""
    else:
        print(""Bruk True for persontransport og False for varetransport"")";"def sum_near_whole(A):
    d={}
    for i in range(len(A)):
        for j in range(len(A[i])):
            if A[i][j]==int(A[i][j]):
                if (A[i+1][j]) in A:
                    d[A[i][j]=(A[i+1][j])
                if (A[i][j+1]) in A:
                    d[A[i][j]=(A[i][j+1])
                if i > 0:
                    d[A[i][j]=(A[i-1][j])
                if j > 0:
                    d[A[i][j]=(A[i][j-1])
    sum=0
    for x in d(values):
        for i in values:
            sum += i
        
    return sum"
"def sum_larger(numlist,n):
    result = 0
    for i in numlist:
        if i>n:
            result+=i
    return result
    
    
    ";"def car_type(n_pass,wt,person):
    
    if person:
        if n_pass <= 8:
            return 'M1'
        elif wt <= 5000:
            return 'M2'
        else:
            return 'M3'
    
    else:
        if wt<= 3500:
            return 'N1'
        elif wt <= 12000:
            return 'N2'
        else:
            return 'N3'
";"import numpy as np

def in_A(A,i,j):
    if i,j>=0 and i<len(A) and j<len(A[i]):
        return A[i,j]
    else:
        return 0
    
def sum_near_whole(A):
    result = dict()
    
    for i in range (len(A)):
        for j in range (len(A[i])):
            
            if A[i,j] == int(A[i,j]):
                
                key = str(i+1)+'-'+str(j)
                if key in result:
                    pass
                else:
                    result[key] = in_A(A,i+1,j)
                
                key = str(i)+'-'+str(j+1)
                if key in result:
                    pass
                else:
                    result[key] = in_A(A,i,j+1)
                
                key = str(i-1)+'-'+str(j)
                if key in result:
                    pass
                else:
                    result[key] = in_A(A,i-1,j)
                
                key = str(i)+'-'+str(j-1)
                if key in result:
                    pass
                else:
                    result[key] = in_A(A,i,j-1)
                
    result = np.sum(np.array(result.values()))
    
    
    return result 
    
"
"def sum_larger(numlist, n):
    return sum([i for i in numlist if i > n])";"def car_type(n_pass, wt, person):
    try:
        if n_pass < 0:
            return '""n_pass"" is not a valid value.'
        if wt < 0:
            return '""wt"" is not a valid value.'
            
        if person:
            if n_pass > 8:
                if wt > 5000:
                    return 'M3'
                else:
                    return 'M2'
            else:
                return 'M1'
        
        else:
            if wt <= 3500:
                return 'N1'
            elif 3500 < wt <= 12000:
                return 'N2'
            else:
                wt > 12000:
                    return 'N3'
    
    except:
        return 'Your input was incorrect.'";"import numpy as np
from math import floor

def sum_near_whole(A):
    indices = []
    for r, v in enumerate(A):
        for c, n in enumerate(r):
            if n - n.floor() == 0.0:
                if c - 1 >= 0:
                    indices.append((r, c - 1))
                if c + 1 <= len(A[0]):
                    indices.append((r, c + 1))
                if r + 1 <= len(A):
                    indices.append((r + 1, c))
                if r - 1 >= 0:
                    indices.append((r - 1, c))
    
    indices = set(indices)
    
    s = 0
    
    for inds in indices:
        s += A[inds[0]][inds[1]]
        
    return s"
"def sum_larger(numlist, n):
    summen = 0
    for number in numlist: #Itererer gjennom listen med heltall
        if number > n: #Sjekker hvert heltall om det er større enn n (må være større. kan ikke være lik)
            summen += number #Hvis number er større enn n, summeres dette på variabelen summen
    return summen #Returnerer summen 
    
";"def car_type(n_pass, wt, person):
    if person == True: #Sjekker om det er persontransport eller varetransport - Dersom True; persontransport
        if n_pass > 8: #Sjekker om antall sitteplasser er over åtte - dette utelukker M1
            if wt > 5000: #Sjekker om vekten er større enn 5000 for å skille mellom M2 og M3
                return ""M3""
            else:
                return ""M2""
        else:
            return ""M1""
    else: #Dersom person gir False, vil denne delen av koden kjøres - vet da at det er varetransport
        if wt > 12000: #Sjekker om vekten er større enn 12000
            return ""N3""
        elif 3500 < wt < 12000: #Sjekker om vekten er mellom 3500 og 12000
            return ""N2""
        else:
            return ""N1""
        #Det riktige kjøretøyet returneres etter hvilke kvalifikasjoner kjøretøyet har
        ";"def sum_near_whole(A):
    summen = 0 
    for rad in A:
        for posisjon in rad: #Ittererer gjennom rad og hver posisjon i raden - for å finne riktig posisjon i matrisen
            pos = posisjon.split(""."") #Splitter posisjonen i to ved punktum for å finne ut av hva det bak komma er
            if pos[1] == () or pos[1] == 0: #Dersom det ikke er noe bak komma, eller det er lik 0
                summen += rad[posisjon+1] #Summerer neste posisjon i tilsvarende rad på summen
    return summen #Returnerer summen
"
"def sum_larger(numlist, n):
    return sum([num in numlist if num > n])
    ";"def car_type(n_pass, wt, person):
    if person:
        if n_pass <= 8:
            return ""M1""
        elif wt <= 5000:
            return ""M2""
        else:
            return ""M3""
    elif wt <= 3500:
        return ""N1""
    elif wt <= 12000:
        return ""N2""
    return ""N3""
    
# her kan jeg egetlig bare bruke if-setninger ettersom alt returnerer
# Men else og elif er nice for leselighet
    ";"def sum_near_whole(A):
    summy_sum_sum = 0
    for y in range(len(A)):
        for x in range(len(A[y])):
            is_near_whole_num = False
            for (dx, dy) in [(-1, 0), (1, 0), (0, -1), (0, 1)]: # Loop over direct neighbours
                new_x, new_y = x+dx, y+dy
                if (new_x < 0 or new_x >= A.shape[1]) or (new_y < 0 or new_y >= A.shape[0]):
                    # Out of bounds
                    continue
                if A[new_y, new_x] == round(A[new_y, new_x]): # is a whole number
                    is_near_whole_num = True
                    break
            summy_sum_sum += A[y, x]
    return summy_sum_sum"
"def sum_larger(numlist, n):
    summen = 0
    for i in numlist:
        if i > n:
            summen += i
    return summen";"# Siden oppgaveteksten ikke spesifiserer om parameterne n_pass og wt er heltall/flyttal, forutsetter jeg at begge skal være heltall, da dette gir mest mening med tanke på kjøretøyforskriften.

def car_type(n_pass, wt, person):
    if person == True:
        if int(n_pass) <= 8:
            return 'M1'
        else:
            if int(wt) < 5000:
                return 'M2'
            else:
                return 'M3'
    elif person == False:
        if int(wt) < 3500:
            return 'N1'
        elif int(wt) < 12000:
            return 'N2'
        else:
            return 'N3'
        ";"def sum_near_whole(A):
    summen = 0
    for liste in A:
        h = 0
        for i in range(len(liste)):
            s = str(liste[i])
            if s[-1] == '.':
                if i == 0:
                    summen += liste[i+1]
                elif (h == 0) and (i != (len(liste)-1)):
                    summen += (liste[i-1] + liste[i+1])
                elif (h == 0) and (i == (len(liste)-1)):
                    summen += liste[i-1]
                elif (h > 0) and (i != (len(liste)-1)):
                    summen += liste[i+1]
                h += 1
            
    return summen
"
"import math

def sum_larger(numlist, n):
    summen = []
    for element in numlist:
        for i in range(len(numlist)):
            if element[i] > n:
                summen.append(element[i])
            return math.fsum(summen)
            
            ";"def car_type(n_pass, wt, person):
    ""persontransport"" = True
    ""varestransport"" = False
    for (person == True):
        if (n_pass <= 8):
            return ""M1""
        elif (n_pass > 8) and (wt <= 5000):
            return ""M2""
        elif (n_pass > 8) and (wt > 5000):
            return ""M3""
        else:
            return None
    for (person == False):
        if wt <= 3500:
            return ""N1""
        elif (wt > 3500 and wt <= 12000):
            return ""N2""
        elif wt > 12000:
            return ""N3""
        else:
            return None
        ";"import math
def sum_near_whole(A):
    liste_m_tall_som_har_int_nær = []
    for row in A:
        for i in range(len(row)): #starter med å se på de horisontale elementene som kan være nær et element i row som har desimal lik 0
            if (str(row[i])-"".0"") == str(int(row[i])): #gjør begge om til strings med str()
                if row[i] == row[0]:
                    liste_m_tall_som_har_int_nær.append(row[i+1])
                else:
                    liste_m_tall_som_har_int_nær.append(row[i+1])
                    liste_m_tall_som_har_int_nær.append(row[i-1])
        if (str(row[i])-"".0"") == str(int(row[i])) == True:
            liste_m_tall_som_har_int_nær.append(A[i+1][i]) #prøver å appende elementet i raden under til listen for å summere det. 
    return math.fsum(liste_m_tall_som_har_int_nær) 
            
            "
"def sum_lager(numlist, n):
    s=[]
    for i in numlist:
        if i>n:
            s+=[i]
    summ = sum(s)
    return summ";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass<= 8:
            return ""M1""
        else:
            if wt <=5000:
                return ""M2""
            else:
                return ""M3""
    else:
        if wt<=3500:
            return ""N1""
        elif wt>12000:
            return ""N3""
        else:
            return ""N2""";"import numpy as np
# OBS. jeg leste oppgaven feil. jeg så den siste delen om at man ikke kunne ha med duplikater de siste 5 minuttene av prøven. hadde jeg hat tid ville jeg løst dette ved å enten bruke set og set.add() fordi set ikke tilater duplikater så laget en liste av settet, så brukt sum(). eller så kunne jeg brukt mange if elif else setninger for å sjekke om det er et helt tall 2 bak eller 2 opp for indeksen fra i[2,:] og j[2,:]. men har desverre ikke tid :/ 
# tror man kan iterere gjennom numpy arrays slik = A[i,j] men bruker to metoder med try except for å være sikker på at minst en funker :) 
def sum_near_whole(A):
    try: # forskjellen mellom try og except her er bare at jeg bruker to forskjellige måter å indexe A
        summ=0
        for i in range(len(A)):
            for j in range(len(A[i])):
                if np.round(A[i,j]) == A[i,j]:
                    if i==0:
                        if j==0:
                            summ+=A[i+1,j]+A[i,j+1]
                        elif j==len(A[i]):
                            summ+=A[i,j-1]+A[i+1,j]
                        else:
                            summ+=A[i,j+1]+A[i,j-1]
                    elif i==len(A):
                        if j==len(A[i]):
                            summ+=A[i-1,j]+A[i,j-1]
                        elif j ==0:
                            summ+=A[i-1,j]+A[i,j+1]
                        else:
                            summ+=A[i-1,j]+A[i,j-1]+A[i,j+1]
                    else:
                        summ+=A[i+1,j]+A[i-1,j]+A[i,j+1]+A[i,j-1]
        return summ  
    except:
        summ=0
        for i in range(len(A)):
            for j in range(len(A[i])):
                if np.round(A[i][j]) == A[i][j]:
                    if i==0:
                        if j==0:
                            summ+=A[i+1][j]+A[i][j+1]
                        elif j==len(A[i]):
                            summ+=A[i][j-1]+A[i+1][j]
                        else:
                            summ+=A[i][j+1]+A[i][j-1]
                    elif i==len(A):
                        if j==len(A[i]):
                            summ+=A[i-1][j]+A[i][j-1]
                        elif j ==0:
                            summ+=A[i-1][j]+A[i][j+1]
                        else:
                            summ+=A[i-1][j]+A[i][j-1]+A[i][j+1]
                    else:
                        summ+=A[i+1][j]+A[i-1][j]+A[i][j+1]+A[i][j-1]
        return summ
"
"def sum_larger(numlist, n):
    result = 0
    for number in numlist:
        
        if number > n:
            result += number
        
        else:
            continue
        
    return result
            
            ";"def car_type(n_pass, wt, person):
    
    if person == True:
        
        if n_pass <= 8:
            return ""M1""
            
        elif n_pass > 8 and wt <= 5000:
            return ""M2""
            
        elif n_pass > 8 and wt > 5000:
            return ""M3""
            
    elif person == False:
        
        if wt <= 3500:
            return ""N1""
            
        elif wt > 3500 and wt <= 12000:
            return ""N2""
        
        elif wt > 12000:
            return ""N3""";"import numpy as np

def sum_near_whole(A):
    
    sum_numbers = []
    
    for line in A:
        
        sum_numbers.append(np.sum(line))
        
    return np.sum(sum_numbers)
            
            
            

            
        "
"def sum_larger(numlist, n):
    
    summ = 0
    
    for i in numlist:
        
        if i > n:
            
            summ += i
    
    return summ";"def car_type(n_pass, wt, person):
    
    if person: #Denne kjører dersom person = True
        
        if n_pass < 9 and wt < 5001:
            return ""M1""
        
        elif n_pass > 8 and wt < 5001:
            return ""M2""
        
        else:
            return ""M3""
    
    else: #Denne kjører dersom person = False
        
        if wt < 3501:
            return ""N1""
        
        elif wt > 3500 and wt < 12000:
            return ""N2""
            
        else:
            return ""N3""";"def sum_near_whole(A):
    
    summ = 0
    
    for i in range(len(A)):
        
        for j in range(len(i)):
            
            if A[i,j] % 1 == 0: #Sjekker om tallet er et heltall
            
                
                if i == 0: #Sjekker om tallet er en av kantene i matrisen
                
                    
                    if j == 0: #Sjekker om tallet ligger i et hjørne
                        
                        summ += A[i+1, j] + A[i, j+1]
                    
                    elif j == len(i)-1: #Sjekker om tallet ligger i et hjørne
                        
                        summ += A[i+1, j] + A[i, j-1]
                    
                    else:
                        summ += A[i+1, j] + A[i, j+1] + A[i, j-1]
                        
                
                elif i == len(A)-1: #Sjekker om tallet er en av kantene i matrisen
                
                    
                    if j == 0: #Sjekker om tallet ligger i et hjørne
                        
                        summ += A[i, j+1] + A[i-1, j]
                    
                    elif j == len(i)-1: #Sjekker om tallet ligger i et hjørne
                        
                        summ += A[i, j-1] + A[i-1, j]
                    
                    else:
                        
                        summ += A[i, j+1] + A[i, j-1] + A[i-1, j]
                        
                    
                elif j == 0: #Sjekker om tallet er en av kantene i matrisen
                
                    
                    if i == 0 or i == len(A)-1: #Sjekker om tallet ligger i et hjørne
                        pass
                    
                    else:
                        
                        summ += A[i, j+1] + A[i+1,j] + A[i-1,j]
                        
                
                elif j == len(i)-1: #Sjekker om tallet er en av kantene i matrisen
                
                    
                    if i == 0 or i == len(A)-1: #Sjekker om tallet ligger i et hjørne
                        pass
                    
                    else:
                        summ += A[i, j-1] + A[i+1,j] + A[i-1,j]
                
                else:
                    
                    summ += A[i,j+1] + A[i, j-1] + A[i+1,j] + A[i-1,j]
            
    return summ
                
                
                
                
                
                
                
"
"def sum_larger(numlist, n):
    summen = 0
    for i in numlist:
        if i > n:
            summen += i
    return summen
            ";"car_type(n_pass, wt, person):
    if (person == True) and (n_pass <= 8):
        return M1
    elif (person == True) and (n_pass > 8) and (wt<= 5000):
        return M2
    elif (person == True) and (n_pass > 8) and (wt>5000):
        return M3
    elif (person == False) and (wt <= 3500):
        return N1
    elif (person == False) and (3500 < wt <=12000): 
        return N2
    else:
        return N3
        ";"def sum_near_whole(A):
    tall_rundt = []
    summen = 0
    for i in range len(A)):
        for j in range len(A[i])):
            if j ....: #er et heltall
                if ([j] != [0]) and ([i] != [0]):
                    [i+1][j], [i-1][j], [i][j+1], [i][j-1].append(tallet_rundt)
                if [j] != [0]:
                    [i+1][j], [i][j+1], [i][j-1].append(tallet_rundt)
                if [i] != [0]:
                    [i+1][j], [i-1][j], [i][j+1].append(tallet_rundt)
                if [i] != [-1]:
                    .....
                    
                tall_rundt2 = set(tall_rundt)
                for tall in tall_ru
                    
                "
"def sum_larger(numlist,n):
    summen = 0
    
    for i in numlist:
        if i > n:
            summen += i
        else:
            summen = summen
    
    return summen";"def car_type(n_pass, wt, person):
    
    if person == True:
        
        if n_pass <= 8:
            return ""M1""
        elif (wt <= 5000) and (n_pass > 8):
            return ""M2""
        elif (wt > 5000) and (n_pass > 8):
            return ""M3""
    
    else:
        
        if wt <= 3500:
            return ""N1""
        elif 3500 < wt <= 12000:
            return ""N2""
        elif wt > 12000:
            return ""N3""
    
";"def sum_near_whole(A):
    summen = 0
    for rad in A:
        for i in range(len(rad)):
            
            if len(str(rad[i]).strip(""."")) == len(str(rad[i])+1):
                if i == 0:
                    summen += rad[i+1]
                elif i == (len(rad)-1)
                else:
                    summen += rad[i-1]+rad[i-1]
                
                
                if A.index(rad)==0:
                    summen += A[A.index(rad)+1][i]
                elif A.index(rad)==(len(A)-1):
                    summen += A[A.index(rad)-1][i]
                else:
                    summen+=A[A.index(rad)+1][i]
                    summen+=A[A.index(rad)-1][i]
    
    return summen
    
    
    
    
    usikker på om A.index(rad) gir indexen til raden, men finner ikke noe bedre alternativ for å si noe om det er den første eller siste raden til arrayet. 
                    
                
    
    
    
    
    
    
    
    
    
    
    
    return summen"
"def sum_larger(numlist,n):
    tall_storre_enn_n = []
    summen = 0
    for i in sum_larger:
        if i > n:
            tall_storre_enn_n.append(i)
    summen = sum(tall_storre_enn_n)
    return summen";"def car_type(n_pass, wt, person):
    if person == True:
        if wt == 0 and n_pass >= 8:
            return M1
        elif wt > 5000:   
            return M2
        else:
            return M
    if person == False
        if wt > 3500:
            return N1
        elif wt > 12000:
            return N2
        else:
            return N3
    
        
    person #True hvis persontransport, False hvis varetransport";"import numpy as np

def sum_near_whole(A):
    g = []
    for i in A:
        for j in a:
        if A[i][j] == Float():
            g.append(i,j)
    
            
            
    
"
"def sum_larger(numlist, n):
    summen = 0
    for i in range(len(numlist)):
        if numlist[i] > 5:
            summen += numlist[i]
    return summen";"def car_type(n_pass, wt, person):
    if n_pass <= 8 and person == True:
        return ""M1""
    elif n_pass > 8 and wt <= 5000 and person == True:
        return ""M2""
    elif n_pass > 8 and wt > 5000 and person == True:
        return ""M3""
    elif wt <= 3500 and person == False:
        return ""N1""
    elif 3500 < wt <= 12000 and person == False:
        return ""N2""
    elif 12000 < wt and person == False:
        return ""N3""
    else:
        print(""En eller flere av parameterverdiene som er gitt inn er ugyldige."")
    ";"import numpy as np

def sum_near_whole(A):
    summen = 0
    for i in range A:
        for j in range(A[i]):
            if len(str(j)) < 3:
                summen += A[i][j+1]
                summen += A[i][j-1]
                summen += A[i+1][j]
                summen += A[i-1][j]
    return summen
    "
"def sum_larger(numlist, n):
    summen = 0
    for tall in numlist:
        if tall > n:
            summen += tall
    return summen";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass <= 8:
            retrun ""M1""
        elif n_pass > 8:
            if wt <= 5000:
                return ""M2""
            elif wt > 5000:
                return ""M3""
    if person == False:
        if wt <= 3500:
            return ""N1""
        elif wt > 3500:
            if wt <= 12000:
                return ""N2""
            elif wt > 12000:
                return ""N3""
    ";"import numpy as np
def sum_near_whole(A):
    summen = 0
    k = len(A[0])
    r = len(A)
    for i in range(len(A)):
        for l in range(len(A)):
            if A[i][l] % 1 == 1:
                if i == 0 and l == 0:
                    summen += A[i+1][l] + A[i][l+1]
                elif i == 0 and l == k:
                    summen += A[i+1][l] + A[i][l-1]
                elif i == r and l == 0:
                    summen += A[i-1][l] + A[i][l+1]
                elif i == r and l == k:
                    summen += A[i-1][l] + A[i][l-1]
                    
                elif i == 0:
                    summen += A[i+1][l] + A[i][l+1] + A[i][l-1]
                elif l == 0:
                    summen += A[i+1][l] + A[i][l+1] + A[i-1][l]
                elif i == r:
                    summen += A[i-1][l] + A[i][l+1] + A[i][l-1]
                elif l == k:
                    summen += A[i+1][l] + A[i][l-1] + A[i-1][l]
                
                else:
                    summen += A[i+1][l] + A[i][l-1] + A[i-1][l] + A[i][l+1]
    return sum #Tar ikke høyde for dobble adderinger

#test kode:

def sum_near_whole(A):
    sum = 0
    k = len(A[0])
    r = len(A)
    check = set()
    liste = np.zeros((r, k))
    for i in range(len(A)):
        for l in range(len(A)):
            if A[i][l] % 1 == 1: 
                if i -1 > 0:
                    check.append((i-1)*len(A)+(l))
                if i +1 < len(A):
                    check.append((i+1)*len(A)+(l))
                if l -1 > 0:
                    check.append((i)*len(A)+(l-1))
                if l + 1 > len(A[0]):
                    check.append((i-1)*len(A)+(l+1))
    for i in range(len(A))
        for i in range(len(A[0])):
            
                
                
                    "
"def sum_larger(numlist, n):
    summen = 0
    for tall in numlist:
        if tall > n:
            summen +=  tall
        
    return summen 
    
    #antar at koden bare skal 'returnere summen' og ikke printe den.";"def car_type(n_pass, wt, person):
    if person:
        if n_pass <= 8:
            return 'M1'
        
        elif wt <= 5000:
            return 'M2'
            
        else:
            return 'M3'
            
    else:
        if wt <= 3500:
            return 'N1'
        
        elif wt <= 12000:
            return 'N2'
            
        else:
            return 'N3'";"def sum_near_whole(A):
    n = len(A)
    b = len(A[0])  #antar at alle radene er like lange
    summen = 0
    pos = []
    for i in range(n):
        for j in range(b):
            if A[i][j] == int(A[i]):
                if i==0:
                    if j==0:
                        summen += A[i][j+1] + A[i+1][j]
                        pos.append([i,j+1])
                        pos.append([i+1,j])
                    elif j==(b-1):
                        summen += A[i][j-1] + A[i+1][j]
                        pos.append([i,j-1])
                        pos.append([i+1,j])
                    else:
                        summen += A[i][j-1] + A[i][j+1] + A[i+1][j]
                        pos.append([i,j-1])
                        pos.append([i,j+1])
                        pos.append([i+1,j])
                    
                elif i==(n-1):
                    if j==0:
                        summen += A[i][j+1] + A[i-1][j]
                        pos.append([i,j+1])
                        pos.append([i-1,j])
                    elif j==(b-1):
                        summen += A[i][j-1] + A[i-1][j]
                        pos.append([i,j-1])
                        pos.append([i-1,j])
                    else:
                        summen += A[i][j-1] + A[i][j+1] + A[i-1][j]
                        pos.append([i,j-1])
                        pos.append([i,j+1])
                        pos.append([i-1,j])
                    
                elif j==0:
                    summen += A[i+1][j] + A[i-1][j] + A[i][j+1]
                    pos.append([i+1,j])
                    pos.append([i-1,j])
                    pos.append([i,j+1])
                
                elif j==(b-1):
                    summen += A[i+1][j] + A[i-1][j] + A[i][j-1]
                    pos.append([i+1,j])
                    pos.append([i-1,j])
                    pos.append([i,j-1])
                
                else:
                    summen += A[i+1][j] + A[i-1][j] + A[i][j+1] +A[i][j-1]
                    pos.append([i+1,j])
                    pos.append([i-1,j])
                    pos.append([i,j+1])
                    pos.append([i,j-1])
                    
    brukt =[]               
    for sted in pos:
        if sted in brukt:
            summen -= A[sted[0],sted[1]]
        brukt.append(sted)
            
    return summen
            
            "
"def sum_larger(liste, n):
    sumN = 0
    for i in range(len(liste)):
        if liste[i]>n:
            sumN += liste[i]
    
    return sumN";"def car_type(n_pass, wt, person):
    plasser = n_pass
    vekt = wt
    pers = person
    
    if pers:
        if plasser>8 and vekt>5000: #tolker fra oppgaveteksten at det skal være mer enn 8 sitteplasser (9 eller fler) og vekt mer enn 5000kg
            return ""M3""
        elif plasser>8 and vekt<=5000:
            return ""M2""
        else:
            return ""M1""
    
    if not pers:
        if vekt>12000:
            return ""N3""
        elif vekt>3500 and vekt<=12000:
            return ""N2""
        else:
            return ""N1""";"def sum_near_whola(A):
    tot = 0
    tall = set()
    for i in range(len(A)):
        for j in range(len(A[i])):
            if ""0"" in str(A[i][j])[1:]:
                if i==0:
                    tall.add(A[i+1][j])
                if i == len(A)-1:
                    tall.add(A[i-1][j])
                if j == 0:
                    tall.add(A[i][j+1])
                if j == len(A[i])-1:
                    tall.add(A[i][j-1])
                else:
                    tall.add(A[i+1][j])
                    tall.add(A[i-1][j])
                    tall.add(A[i][j+1])
                    tall.add(A[i][j-1])
    return sum(tall)    "
"def sum_larger(numlist, n):
    big_nr = []
    for i in numlist:
        if i > n:
            big_nr.append(i)
    sum(big_nr)

sum_larger()
";"def car_type(n_pass, wt, person):
    
    if n_pass =< 1:
        person = Flase
    else:
        person = True
    
    
    for person == True:
        if n_pass > 8 and wt =< 5000:
            print(""M2"")
        elif n_pass > 8 and wt > 5000:
            print(""M3"")
        else:
            print(""M1"")
    
    for person == False:
        if wt =< 3500:
            print(""N1"")
        elif 3500 < wt =< 12000:
            print(""N2"")
        else:
            print(""N3"")

car_type()";"def sum_near_whole(A):
    sum_list = [] #Tom liste hvor jeg vil legge til tallene som til slutt skal summeres
    
    for i in A:
        for j in i:
            if len(j) == 1:
                sum_list.append(A[i[j+1]])
                sum_list.append(A[i[j-1]])
                sum_list.append(A[i-1[j]])
                sum_list.append(A[i+1[j]])
            
    print(sum(sum_list[]))
sum_near_whole()"
"def sum_larger(numlist, n):
   
    x=s.sort(numlist) 
    if x > n:
        return sum(x)
    
    else: 
        print(""ingen av tallene var større"")
        
        
        ";"def car_type(n_pass, wt, person):
    
    True=personbil
    Varetransport=false
    if true: 
        if n_pass < 8:
            return (M1)
        elif n_pass > 8 and wt < 5000:
            return (M2)
        elif n_pass > 8 and wt > 5000:
            return (M3)
    
    if false:
        if wt > 12000:
            return (N3)
        elif wt > 3500:
            return (N2)
        else:
            return (N1)
            

    ";"def sum_near_whole (A):
    i+=1
    i in range (A):
        i==int(A):
            return 
        "
"
def sum_larger(numlist,n):
    
    summen = 0
    
    for tall in numlist:    #Går gjennom et og et tall i lista
        if tall > n:        # Sier at hvis tall er større enn det oppgitte heltallet 
            summen += tall     #Så skal tall legges til i summen
            
                                #Programmet kjører så til det har gått gjennom alle tallene i lista
    return summen       #Returnerer summen av tallene";"kjoretoy = ['M1', 'M2', 'M3']
varetransport = ['N1', 'N2', 'N3']



def car_type(n_pass, wt, person):
    
    if person == False:
        
        if wt > 12000:
            return varetransport[2]
        
        elif 3500 < wt <= 12000:
            return varetransport[1]
            
        else:
            return varetransport[0]
            
            
    else:
        if n_pass <= 8:
            return kjoretoy[0]
            
        elif n_pass > 8 and wt < 5000:
            return kjoretoy[1]
            
        else:
            return kjoretoy[2]
            
    ";"
import numpy as np

def sum_near_whole(A):
    summen = 0
    
    for rad in A:
        for tall i rad:
            if tall
            
            
            summen += tall
    
    
    return summen"
"def sum_larger(numlist, n):

    for i in range(len(numlist)):
        sum = 0
        if numlist[i] > n:
            sum += numlist[i]
    return sum
    ";"def car_type(n_pass, wt, person):
    
    if wt > 1200 and person = False:
        return N3
    elif 3500 < wt < 12000 and person = False:
        return N2
    elif wt < 35000 and person = False:
        return N1
    elif n_pass > 8 and wt > 5000 and person = True:
        return M3
    elif n_pass > 8 and wt < 5000 and person = True:
        return M2
    elif n_pass <= 8 and person = True:
        return M1";"def sum_near_whole(A):
    sum = 0
    
    for i in range(len(A)):
        for j in range(len(A[i])):
            if A[j]%1 == 0:
                sum += (A[j+1] + A[j-1] + A[i+1,j] + A[i-1,j])
    return sum"
