"""""""
tar inn en liste med heltall og et heltall
returnere summen av tallene i lista UTENOM tallet n
""""""
def sum_except(numlist,n):
    total = 0
    for tall in numlist:
        if tall != n:
            total += tall
    return total";"""""""
parameter = lengde og bredde (float)
True om internasjonal ellers False
returnere True hvis størrelse er ok
akkurat på grensa er ok (=)
vanlig bane = 90-120 lemgde, 45-90 bredde
internasjonal = 100-110 lengde, 64-75 bredde
""""""
def ok_size(length, width, intl):
    if intl:
        if (length >= float(100) and length <= float(110)) and (width >= float(64) and width <= float(75)):
            return True
        else:
            return False
    else:
        if (length >= float(90) and length <= float(120)) and (width >= float(45) and width<= float(90)):
            return True
        else: 
            return False";"""""""
- 2D numpy array med flytall
- returnere et heltall på antall lokale minima
- finne først de minste tallene i arrayet ved hjelp av en for løkke.
- lage en total som legger til 1 dersom det er det minste lokale minima
""""""
def count_local_min(A):
    total = 0
    for rad in A:
        for tall in rad:
            if tall < tall[-1]: #skal finne ut av det lavetste tallet i raden
                if #må også sjekek at det er lokal minima:
                    total += 1
    return total";11293
"def sum_except(numlist,n):
    summen=0
    for num in numlist:
        if num != n:
            summen+=num
    return summen";"def ok_size(length,width,intl):
    if length >= 100 and length <= 110:
        if width >= 64 and width <= 75:
            return True
    if intl == False:
        if length >= 90 and length <= 120:
            if width >= 45 and width <= 90:
                return True
    return False";"import numpy as np

def count_local_min(A):
    summen=0
    
    for i in range(len(A)):
        for j in range(len(A[i])):
            tall = A[i][j]
            ok = True
            if i>0:
                if j>0:
                    if tall > A[i-1][j-1]:
                        ok=False
                if tall > A[i-1][j]:
                    ok=False
                if j<len(A[i]-1):
                    if tall > A[i-1][j+1]:
                        ok=False
                    
            if j>0:
                if tall > A[i][j-1]:
                    ok=False
            if j<len(A[i]-1):
                if tall > A[i][j+1]:
                    ok=False
                
            if i < len(A):
                if j>0:
                    if tall > A[i+1][j-1]:
                        ok=False
                if tall > A[i+1][j]:
                    ok=False
                if j<len(A[i]-1):
                    if tall > A[i+1][j+1]:
                        ok=False
                
            if ok == True:
                summen+=1
    return summen";11188
"def sum_except(numlist, n):
    x = 0
    for i in numlist:
        if i == n:
            x += 1
    return sum(numlist) - x*n";"def ok_size(length, width, intl):
    if intl == True:
        if width >= 100 and width <= 110:
            if length >= 64 and length <= 75:
                return True
            else:
                return False
        else:
            return False
    if intl == False:
        if width >= 90 and width <= 120:
            if length >= 45 and length <= 90:
                return True
            else:
                return False
        else:
            return False";"def count_local_min(A):
    count = 0
    l = [[-1,-1],[-1,0],[-1,1],[0,-1],[0,1],[1,-1],[1,0],[1,1],]
    for i in range(len(A)):
        for j in range(len(A[i])):
            m = True
            for k in l:
                try:
                    if j > A[i+k[0]][j+k[1]]:
                        m = False
                except IndexError:
                    pass
            if m == True:
                count += 1
    return count";8870
"def sum_expect(numlist, n):
    sum = 0
    for i in range(len(numlist)):
        if numlist[i] != n:
            sum += numlist[i]
            
    return sum
            
    
#kunne også brukt del, pop(i) eller (remove(item) med en løkke)";"#lengde 90-120, bredde 45-90
# inter lengde 100-110, bredde 64-75


def ok_size(length, width, intl):
    if intl == True
        if length >= 100 and length <= 110 and width>=64 and width <= 75:
            return True
        else:
            return False
            
    elif intl == False:
        if length >= 90 and length <= 120 and width >= 45 and width <= 90:
            return True
        else:
            return False
            

";"import numpy as np
#Antar at alle listene inni listen har samme lengde

def count_local_min(A):
    l = len(A)
    result = 0
    for i in range(l)
        for j in A[i]
            if i==0:
                
                if j = 0:
                    if j< min([ i[j+1], (i+1)[j], (i+1)[j+1]]:
                        result += 1
                    
                elif j == len(A[i]) - 1:
                    if j< min([i[j-1], (i+1)[j], (i+1)[j-1]]:
                        result += 1
                
                else:
                    if j< min([i[j-1], i[j+1], (i+1)[j], (i+1)[j+1], (i+1)[j-1]]:
                        result += 1

            elif i == l:
                if j = 0:
                    if j< min( [i[j+1], (i-1)[j], (i-1)[j+1]]:
                        result += 1
                    
                elif j == len(A[i]) - 1:
                    if j< min([i[j-1], (i-1)[j]‚ (i-1)[j-1]]):
                        result += 1
                
                else:
                    if j< min([i[j-1], i[j+1], (i-1)[j], (i-1)[j+1]‚ (i-1)[j-1]]):
                        result += 1
                
                
                
            else:
                if j = 0:
                    if j< min([ i[j+1], (i+1)[j], (i+1)[j+1], (i-1)[j], (i-1)[j+1]]:
                        result += 1
                    
                elif j == len(A[i]) - 1:
                    if j< min([i[j-1], (i+1)[j], (i+1)[j-1], (i-1)[j]‚ (i-1)[j-1]]):
                        result += 1
                
                else:
                    if j< min(i[j-1], i[j+1], (i+1)[j], (i+1)[j+1], (i+1)[j-1], (i-1)[j], (i-1)[j+1]‚ (i-1)[j-1]):
                        result += 1
                        
    return result
    
 
    
    ##for å løse problmet må man se om alle verdiene rundt tallet er større. når jeg bruker de to for-løkkene over vil det alså si j+1, j og j-1, for i-1 og i+1, samt j+-1 i samme i. Disse verdiene putter jeg inn i en liste og bruker min(l) funksjonen for å få ut den minste av verdiene. Hvis denne er større enn tallet vi tester for er dette et lokalt minimal punkt. I tilfellet at vi finner oss på kanten av den 2d-listen, dvs i/j = 0/len(A/A[i]) vil visse verdier nevnt over ikke finnes. Derfor bruker jeg if-setninger for å ikke inkludere de når det er tilfellet. 
    ##Det er kortere måter å løse det på(med feks try:), men siden jeg ikke får testet koden skriver jeg alt ut, det er også litt risky mtp en typo, men tar sansjen
                        
            ";11844
"def sum_except(numlist, n):
    summ = 0   #setter en start sum til 0 
    for i in numlist: # så sier jeg for alle elementer i listen numlist
        if i != n:   #hvis elementet er forskjellig fra n vil det bli lagt til i summen 
            summ += i #endrer sumen til at det blir den gamle summen men plusser på i 
        else:
            summ = summ #hvis i = nå vil ikke summen endre seg 
    return summ        #retunerer summen. ";"def ok_size(length, width, intl):
    length = flout(length) # endrer lengden til flout i tilfelle den ikke er lagt til riktig gjør det samme med bredden 
    width = flout(width)
    f = 0 # setter en start  verdi til 0 
    for intl == True: # hvis intl er sant så vil koden sammenligne lengde og bredde med de kravene som er for internasjonal standar. 
        if length >= 100.0 and length <= 110.0: #hvis lengden ligger innenfor intervallet vil f ikke bli endret 
            f = f
        else: 
            f = 1 # hvis ikke vil f nå bli endret til 1 
        if width >= 64.0 and width <= 75.0:
            f = f # samme med bredden som med lengden 
        else: 
            f = 1 
    for intl == False: #  hvis det er ikke trenngs internajonale standarer på banen vil denne delen av koden kjøre. 
        if length >= 90.0 and length <= 120.0: # sjekker om lengden av banene er innen for resultatet og vis den er det vil f ikke bli endret hvis den ikke er det vil f bli satt til 1 det samme gjelder for bredden 
            f = f
        else: f = 1
        if width >= 64.0 and width <= 75.0:
            f = f
        else: 
            f = f
    if f = 0: # hvis f er 0 så vil koden retuenere true og hvis den ikke er det vil den retunere false så hvis banen feiler på et av argumentene vil den automatisk gi false som svar. 
        return True 
    else:
        return False ";"import numpy as np

def count_local_min(A):
    antall_min = 0 
    for i in range(len(A)):
        for j in rangg(len(A[i])):
            if j >= A[i+1]: # finner det minste elementet på hver av linjene
                mins = j 
                # hvis den minste verdein feiler på de andre testene så vil antall_min ikke bli endret. 
                
                
    #først finne minste verdi i det første indre array 
    # så menneligne med de rundt på andre indre arrayene både skrått og over og under. hvis den er den minste sakl funskjonen legge til en i antall_min til slutt etter å gått gjennom alle indre arrays skal den retuner antall_min som da blir alle lokale min inne i det 2d arrayet. 
        
        
    return antall_min";12411
"def sum_except(numlist,n):
    summen = 0
    for i in range(len(numlist)):
        if numlist[i] != n:
            summen += numlist[i]
    return summen";"def ok_size(length,width,intl):
    if (100 <= length <= 110 and 64 <= width <= 75) or (90 <= length <= 120 and 45 <= width <= 90 and intl == False):
        return True
    else:
        return False";"import numpy as np

def count_local_min(A):
    resultat = 0
    for i in range(len(A))
        for j in range(len(A[i]))
            if A[i] <= A[i+1] and A[i] <= A[i-1] and A[i] <= A[i,i+1] and A[i] <= A[i,i-1] and A[i] <= A[i-1,i-1] and A[i] <= A[i-1,i+1] and A[i] <= A[i+,i-1] and A[i] <= A[i+,i+1]:
                resultat += 1
    return resultat";11364
"def sum_except(numlist, n):
    resultat = 0
    for tall in numlist:
        if tall != n:
            resultat += tall
    return resultat";"def ok_size(length, width, intl):
    ok = True
    if intl:
        if length < 100 or length > 110:
            ok = False
        elif width < 64 or width > 75:
            ok = False
    else:
        if length < 90 or length > 120:
            ok = False
        elif width < 45 or width > 90:
            ok = False
    return ok";"def count_local_min(A):
    minima = []
    ok = True
    for i in range(len(A)):
        for j in range(len(A[i])):
            while (0 <= i <= len(A[:,j]) and 0 <= j <= len(A[i])):      #tar hensyn til endene/tomme plasser
                if (A[i,j] <= A[i,j-1] or A[i,j] <= A[i,j+1]):          #sjekker sidene
                    ok = False
                elif (A[i,j] <= A[i-1,j] or A[i,j] <= A[i+1,j]):        #sjekker over og under
                    ok = False
                elif (A[i,j] <= A[i-1,j-1] or A[i,j] <= A[i-1,j+1]):    #sjekker diagonalene over
                    ok = False
                elif (A[i,j] <= A[i+1,j-1] or A[i,j] <= A[i+1,j+1]):    #sjekker diagonalene under
                    ok = False
            
            if ok:
                minima.append(A[i, j])
    return len(minima)
    
    ";12031
"def sum_except(numlist, n):
    ny_lista = []
    trash_lista = []
    for i in numlist:
        if i != n:
            ny_lista.append(i)
        else:
            trash_lista.append(i)
    result = 0
    for p in ny_lista:
        result += p
    
    return result
    
        ";"def ok_size(length, width, intl):
    if intl == True:
        if 100 =< lenght =< 110 and 64 =< width =< 75:
            return True
        else:
            return False
    else:
        if 90 =< lenght =< 120 and 45 =< width =< 90:
            return True
        else:
            return False
";"import numpy as np

def count_local_min(A):
    resultat = 0
    minimumspunkt = []
    for linja in A:
        minimumspunkt.append(np.argmin(A))
    for i in range (len(minimumspunkt)):
        p = A[i].index(minimumspunkt[i]) #dette blir indexen til alle minimumspunkt i kvar rekka
        if i == 0:
            #sidan dette er første linja trenge me kun å teste linja under
            
            if A[i+1][p-1], A[i+1][p], A[i+1],[p+1] > A[i][p]:
                resultat += 1
            
        elif i == len(minimumspnkt):
            #tester her den siste rekka, og trenger då kune å testa linja over
            if A[i-1][p-1], A[i-1][p], A[i-1][p+1] > A[i][p]:
                resultat += 1
        
        else: #her tester me alle de rekkene som har ei rekka over eller under seg
            if A[i-1][p-1], A[i-1][p], A[i-1],[p+1] > A[i][p] and A[i+1][p-1], A[i+1][p], A[i+1],[p+1] > A[i][p]:
                resultat += 1
        #sidan me finner kvart minimumspunkt til kvar linja så treng ein ikkje se på tallene som står på sida av kvarandre i kvar rekka. 
    return resultat";11319
"def sum_exept(numlist,n):
    
        summen = 0
        unntatt = n
        
        for i in range(0,len(numlist)):
            if numlist[i] == unntatt:
                pass
            else:
                summen += numlist[i]
                
        return summen
            ";"def ok_size(length,width,intl):
        
        if intl == True:
            if length > 110.0 or length < 100.0:
                return ""Lengden på banen er ikke ok""
            elif width > 75.0 or width < 64.0:
                return ""Bredden på banen er ikke ok""
            else:
                return ""Banen er godkjent for internasjonale kamper""
                
        else:
            if length > 120.0 or length < 90.0:
                return ""Lengden på banen er ikke ok""
            elif width > 90.0 or width < 45.0:
                returm ""Bredden på banen er ikke ok""
            else:
                return ""Banen er godkjent for kamper, så lenge de ikke er internasjonale""
                
        
                    
                ";"def count_local_min(A):
    n = 0
    lokale_minimum = []
    
    
    for i in range(0,len(A)):
        liste_i = A[i]
        liste_k = A[i+1]
        
        minste_verdi_i = min(liste_i)
        minste_verdi_k = min(liste_k)
        
        for j in range(0,len(liste_i)):
            if liste_i[j] == minste_verdi_i:
                if (liste_i[j] < liste_k[j-1]) and (liste_i[j] < liste_k[j]) and (liste_i[j] < liste_k[j+1]):
                    lokale_minimum.append(liste_i[j])
                else:
                    pass
                
             elif liste_k[j] == minste_verdi_k:
                if (liste_k[j] < liste_i[j-1]) and (liste_k[j] < liste_i[j]) and (liste_k[j] < liste_i[j+1]):
                    lokale_minimum.append(liste_k[j])
                else:
                    pass
                
    n = len(lokale_minimum)
    return n
    
Her blir det trolig en DEL index.errors, avhengig av hvor de lokale minimumene-
    befinner seg i lista. dessuten tester den kun for tallverdier under den gjeldende lista.
    
Prøver på nytt, med en mer(?) versatil kode:
    
    
    
    
def count_local_minimum(A):
    lokale_minimum = []
    n = 0
    
    try:
        for i in range(0,(len(A)-1)):
            for j in range(1,(len(A)+1)):
                if A[i][j-1] == min(A[i]):
                    if (A[i][j-1] < A[i+1][j-1]) and (A[i][j-1]) < A[i+1][j]) and (A[i][j-1] < A[i+1][j+1]):
                        if (A[i][j-1] < A[i-1][j-1]) and (A[i][j-1]) < A[i-1][j]) and (A[i][j-1] < A[i-1][j+1]):
                            lokale_minimum.append(A[i][j-1])
                    else:
                        pass
                    
                    
                
        n += len(lokale_minimum)
        return n
        
    except (IndexError,ValueError,TypeError):
        pass
        
        
        

    
        
                    
                
                
        
    
            
            
            
        
        
        
        
        
        
        ";12423
"numlist=[1,2,3,4,5,6,7,8,9,0]

def sum_except(numlist, n):
    for i in rang(10)
        numlist[] + n
        numlist[3] = 0
    
print([3,4,3,7],3)";"def ok_size(length, width, intl):
    if intl = True
        length > 100 and < 120 
        width > 64 and < 75
            return True
            
    elif 
    length > 90 and < 120
    width > 45 and < 90
        return True
    else
        return False
    


    
    
    ";"import numpy as np

A = np.array([1.7,1.4,1.8,2.2],
             [2.6,3.8,3.4,3.8],
             [4.2,4.6,0.9,5.4],
             [5.8,6.2,6.6,7.3],
             [9.9,7.8,5.2,8.6]])

def count_local_min(A):
    A.diagonal()
    ";6017
"def sum_except(numlist,n):
    summen=0
    for i in numlist:
        if i!=n:
            summen+=i
    return summen
    ";"def ok_size(length,width,intl):
    length=float(length)
    if intl==True:
        if length>=100.0 and length<=110.0 and width>=64.0 and width<=75.0:
            return True
        else:
            return False
    else:
        if length>=90.0 and length<=120.0 and width>=45.0 and width<=90.0:
            return True
        else:
            return False
            ";"def count_local_min(A):
#minst et minimumspunkt(minste verdien i hele 2d-lista)
    lokal_minimum=[min(A)]
    
    for i in range(len(A)):
        for j in range(len(i)):
            if j>A[i]
    ####

    def rows_min(A)
        rad_lokal=[]
        remove_list=[]
        for i in A:
            for j in range(1,len(i)):
                if i[j-1]<=i[j]:
                    remove_list.append(i[j])
                    rad_lokal.append(i[j-1])
                elif i[j-1]>i[j]
                    remove_list.append(i[j-1])
                    rad_lokal.append(i[j])
            
            for h in remove_list:
                rad_lokal.remove(h)
            
    def col_min(A):
        kolonne_lokal=[]
        remove_list=[]
        for a in range(len(A):
            for b in range(len(A)):
                if A[:,a][a-1]<=A[:,a][a]:
                    remove_list.append(A[:,a][a])
                    kolonne_lokal.append(A[:,a][a-1])
                elif A[:,a][a-1]>A[:,a][a]:
                    remove_list.append(A[:,a][a-1])
                    kolonne_lokal.append(A[:,a][a])
            for c in remove_list:
                kolonne_lokal.remove(c)
    
    def diagonal_min(A):
        diagonal_lokal=[]
        remove_list=[]
        for d in range(len(A):
          
    #Prøvde her å regne ut minimumspunkt for hver rad,kolonne og diagonal, men så etter hvert at jeg da vil fjerne sammensetningen av listene... og ikke få noen riktige tall å regne på i forhold til hvor de sto i forhold til hverandre. 
                
                
                
                
                    ";10498
"def sum_except(numlis,n):
    lst=[]
    for i in numlis:
        if i!=n:
            lst.append(n)
    return sum(lst)


           
  
            
            
    
    
    
    
    
    
    
    





";"def ok_size(length,width,intl):
    while intl==yes:
        if (110>=float(length) and float(length)>=100) and (float(width)>64 and float(width)<75)):
            return True
        else:
            return False 
    
    while intl==no:
        if (120>=float(length) and float(length)>=90) and (float(width)>45 and float(width)<90)):
            return True
        else:
            return False 
            
        
              
            
                  
            
        
    

            ";"def count_local_min(A):
    ";11811
"def sum_except(numlist,n):
    
    a=0                 
    
    for i in range(len(numlist)):
        if numlist[i]!=n:
            a+=numlist[i]
    return a
";"def ok_size(length, width. intl):
    if intl=international:
        if length<=110 and lenght>=100:
            if width>=65 and width=<75:
                return True
            else:
                return False
        else: 
            return False
    else:
        if length<=120 and length>=90:
            if width>=45 and width<=90:
                return True
            else:
                return False
        else: 
            return False
    
    
    
    
    
 ";"def count_local_min(A):
    #Input: 2D array
    c=0         #c er antall minimum
    #Ønsker å skjekke om noen tall rundt er større enn hver A[i][n]
    for i in range(len(A)):
        for n in range(len(A[i])):
            #if-setning forå skjekke om de på samme rad er større. 
            if A[i][n]<A[i][n+1] and A[i][n]<A[i][n-1]:
                #For å skjekke de på raden under:
                if A[i][n]<A[i+1][n] and A[i][n]<A[i+1][n] and A[i+1][n+1]:
                    #For å skjekke raden over:
                    if A[i][n]<A[i-1][n-1] and A[i][n]<A[i-1][n] and A[i-1][n+1]:
                        c+=1
            #For å skjekke kantene og hjørnene: 
            if i=0:
                #if-setning forå skjekke om de på samme rad er større.
                if A[i][n]<A[i][n+1] and A[i][n]<A[i][n-1]:
                #For å skjekke de på raden under:
                    if A[i][n]<A[i+1][n] and A[i][n]<A[i+1][n] and A[i+1][n+1]:
                        c+=1
            if i=len(A)-1:
                #if-setning forå skjekke om de på samme rad er større.
                if A[i][n]<A[i][n+1] and A[i][n]<A[i][n-1]:
             #For å skjekke raden over:
                    if A[i][n]<A[i-1][n-1] and A[i][n]<A[i-1][n] and A[i-1][n+1]:
                        c+=1
            if n=0:
                #if-setning forå skjekke om de på samme rad er større.
                if A[i][n]<A[i][n+1]:
                  #For å skjekke raden over:
                    if A[i][n]<A[i-1][n] and A[i-1][n+1]:
                        c+=1
            if n=len(A[])
    return c
    ";12720
"def sum_except(numlist,n):
    result=[]
    for tall in numlist:
        if tall != n:
            result.append(tall)
    return sum(result)";"def ok_size(length,width,intl):
    if intl == False:
        if (90.0 < length < 120.0) and (45.0 < width < 90.0):
            return True
    else:
        if (100.0 < length < 110.0) and (64.0 < width < 75.0):
            return True
    return False";"def count_local_min(A):
    minima=0
    for i in range (len(A)):
        for tall in range(len(rad)):
            sjekk=0
            try: 
                if A[i][tall] > A[i][tall-1]: #større enn tallet til venstre
                    sjekk+=1
            try: 
                if A[i][tall] > A[i][tall+1]:   #større enn tallet til høyre
                    sjekk+=1
            try: 
                if A[i][tall] > A[i-1][tall]:   #større enn tallet over
                    sjekk+=1
            try: 
                if A[i][tall] > A[i+1][tall]:   #større enn tallet under
                    sjekk+=1
            try:
                if A[i][tall] > A[i+1][tall+1]: #de neste sjekker diagonaler
                    sjekk+=1
            try:
                if A[i][tall] > A[i-1][tall-1]:
                    sjekk+=1
            try:            :
                if A[i][tall] > A[i+1][tall-1]:
                    sjekk+=1
            try:
                if A[i][tall] > A[i-1][tall+1]:
                    sjekk+=1
            if sjekk == 0:
                minima +=1
    return minima";9699
"def sum_except(numlist, n):
    resultat = 0
    for i in range(len(numlist)):
        if n != i:
            resultat += i
        else:
    return resultat
sum_except()
            
            ";"def ok_size(length, width, intl):
    resutalt = ''
    
#Dersom intl har inputen 'True' er det en internasjonalkamp, og kravene er mer restrektive. '<='' og '>=' fordi feks. lengden kan være 100.0. Bruker også derfor flyttall
    
    if intl == True: 
        if width >= 64.0 and width <= 75.0:
            resutalt += True
            if length >= 100.0 and length <=110.0:
                resultat += True
            else: resultat += False


#Legger til 'True/False' i resultatet fordi True + True = True, men False + True = False.  og begge påstandene må stemme.
# Dersom intl har input 'False' er det generelle størrelese på fotballbanen som telles.

    elif intl == False:
        if width >= 45.0 and width <= 90.0:
            resutalt += True
            if length >= 90.0 and length <=120.0:
                resultat += True
            else:
                resultat += False
        else:
            resultat += False
                
    else:
        
    return resultat
ok_size()
            ";"import numpy as np
def count_local_min(A):
    result = []
    for i in range(len(A)):
        for j in range(len(A[i])):
            if [i][j] < [i][j-1] and [i][j]< [i][j+1] and [i][j] < [i-1][j-1]  and [i][j] < [i-1][j] and [i][j] < [i-1][j+1] and [i][j] < [i+1][j]and [i][j] < [i+1][j-1]and [i][j] < [i+1][j+1]:
                result.append([i][j])
    return len(result)
count_local_min()
    ";9779
"def sum_except(numlist, n):
    sum1 = 0
    for i in numlist:
        if i == n:
            sum1 += 0
        else:
            sum1 += i
    return sum1";"def ok_size(length, width, intl):
    if intl == True:
        if length >= 100 and length <= 110:
            if width >= 64 and width <= 75:
                return True
    elif intl == False:
        if length >= 90 and length <= 120:
            if width >= 45 and width <= 90:
                return True
    else:
        return False
        
            ";"import numpy as np
def count_local_min(A):
    square =  A[(i-1):(i+1),(j-1):(j+1)]
    min_pkt =  []
    min_pkt_count = 0
    for i in A:
        for j in i:
            if i != 0 and j != 0 and i != -1 and j != -1:
                if A[i,j] <= square:
                    min_pkt_count += 1
                    min_pkt.append(A[i,j])
                
    return print(f'Minimumspunktene er {min_pkt}. Det er {min_pkt_count} minimumspunkt i denne listen.')



#funksjonen skal fungere i midten der punktet har 8 nærliggende punkt, men vil gi feil verdi for min_punkt i kanter og hjørner fordi den vil sammenlikne med index -1 i både rekker og kolonner.
#prøvde å implemnetere dette for å fikse feilen men gikk tom for tid.
";10509
"def sum_excpect(numlist,n):
    liste=[1,2,3,4,5,6]
    heltall=5
return sum(liste.remove(heltall))

sum_excpect(liste,heltall)";"def ok_size(length,width,intl):
    if (length >= 90 and <=120) and (width >=45 and <=90) and (intl: ""False""):
        print(""True"")
    elif (length>=90 and <=120) and (width >=45 and <=90) and (intl: ""True""):
        print(""True. Internasjonal kamp."")
    else:
        print("""")
        
    
ok_size(100,50,""False"")

";"def count_local_min(A):
   ";9276
"def sum_except(numlist,n):
    numlist = []
    summen = 0
    for el in numlist:
        if el == n:
            numlist.pop(n)
        else:
            summen += el
    return summen
    
    
#Tanken bak denne koden:
# Jeg definerte først en tom liste, og deretter tenker jeg at det mest naturlige for denne oppgaven var å først definere en for-loop som itererer igjennom den definerte listen. Påfølgende definerte jeg så en if-setning, som 'huker' ut de elementene i listen som skulle fjernes. Også vil 'else' returnere summen av de elementene som inngår i kriteriene gitt i kjøringen av koden. 
            ";"def ok_size(lenght, width, intl):
    lenght = float(lenght)
    width = float(width)
    intl = intl.lower()
    
    while intl = 'true':
        if ((lenght > 110.0 or lenght < 100.0) 
        and (widht > 64.0 or widht < 75.0):
            return False
        else:
            return True
    
    while intl = 'false':
        if ((lenght > 90.0 or lenght < 120.0) 
        and (widht > 45.0 or widht < 90.0):
            return False
        else:
           return True
           
           
ok_size(lenght, widht, intl)


#Kommentar: 
#1: Startet denne oppgaven med å definere lenght og widht som flyttall. Selv om brukeren kanskje skriver inn et flyttall som parameter, så kan det likevel være greit å ta høyde for at det kanskje vil skrives inn et heltall som parameter.

#2: Det jeg deretter tenkte er at det mest naturlige for denne oppgaven var å starte med å teste parameteren intl, om kampen var internasjonal eller ikke. Jeg valgte å løse dette med en while-loop. Formålet med while-loopen er at den først tester parameteren intl. Dersom intl = 'true', så vil løkken teste de andre parameterne overfor de kriteriene som er gitt i oppgaveteksen. Den andre while-løkka tester for intl = 'false'.



";"import numpy as np
def count_local_min(A):
    array = A
    for i in array:
        for j in array:
            return int(min(j))

A = np.array()
print(count_local_min(A))


#Her har jeg tenkt at for å finne lokalt minimum i arrayet, 
#så må jeg først iterere gjennom arrayene i tabellen, og deretter innholdet i arrayene. 
#Og deretter returnere det tallet som er minst. ";11117
"def sum_except(numlist,n):
    for i in range(len(numlist)):
        if numlist[i] == n:
            numlist.remove(n)
        else:
            numlist[i] = numlist[i]
    result = sum(numlist)
    return result
    ";"def ok_size(length, width, intl):
    if intl == True:
        if (100.0 < length < 110.0) and (64.0 < width < 75.0):
            print(""Banen er godkjent for internasjonalt bruk"")
        else:
            print(""Banen er ikke godkjent for internasjonalt bruk"")
        
    else:
        if (90.0 < length < 120.0) and (45.0 < width < 90.0):
            print(""Banen er godkjent for nasjonalt bruk"")
        else:
            print(""banen er ikke godkjent for bruk"")";"def count_local_min(A):
    result = []
    for i in ramge(1,len(A)):
        for j in range(1,len(A[i])):
            if A[i][j] < (A[i-1][j-1], A[i-1][j], A[i-1][j+1]):
                if A[i][j] < (A[i][j-1], A[i][j+1]):
                    if A[i][j] < (A[i+1][j-1], A[i+1][j], A[i+1][j+1]):
                        result.append(A[i][j])
    answer = len(result)
    return answer";8759
"def sum_except(numlist, n):
    for i in len(numlist):
        if n in numlist:
            numlist = numlist.remove(n)
            return sum(numlist)
            
    return sum(numlist)
            ";"def ok_size(length, width, intl):
    ";"def count_local_min(A):
    ";11100
"def sum_except(numlist,n):
    summen = 0
    for i in numlist:
        if i != n:
            summen = sum(numlist)
        elif i == n:
            numlist.remove(i)
            summen = sum(numlist)
    return summen
            
            ";"intl = bool
def ok_size(length, width, intl):
    
    if (90>length or length>120) and (width<45 or width>90):
        intl = False
    elif  (90<length<120) and (45<width<90)):
        intl = True
    return intl";"def count_local_min(A):                         #her vil det være to for løkker
    for i in A:                                 #men jeg klarer ikke helt å plassere de
        for j in A:
            if A[0][j] < (A[0][j-1] and A[0][j+1] and A[1][j-1]and A[1][j] and A[1][j+1):
                return A[0][j]
            if A[1][j]<(A[0][j-1] and A[0][j] and A[0][j+1]and A[1][j-1]andA[1][j+1] and A[2][j-1] and A[2[j]and A[2][j+1]):
                return A[1][j]
            if A[1][j]<(A[1][j-1] and A[1][j] and A[1][j+1]and A[2][j-1]andA[2][j+1] and A[3][j-1] and A[3]j]and A[3][j+1]):
                return A[2][j]
            .....
            
def count_local_min(A):
    for i in A:                                 
        for j in A:
            if 0<i<len(A)-1:
                if:(A[i][j] < (A[i][j-1] and A[i][j+1] and A[i+1][j-1]and A[i+1][j] and A[i+1][j+1]and A[i-1][j-1] and A[i-1][j] and A[i-1][j+1]:
                return A[i][j]
            elif:
                if A[i][j]<(A[i][j-1]and A[i][j+1] and A[i+1][j-1] and A[i+1][j] and A[i+1][j+1]:
                    return A[i][j]
                
                
                A[i][j]";11700
"def sum_except(numlist, n):
    try: 
        numlist = set(numlist)
        return sum(numlist.remove(n))
    except KeyError:
        print(f'{n} is not in the list {numlist}. Summen av lista er: ')
        return sum(numlist)
";"def ok_size(length, width, intl):
    length = float(length)
    width = float(width)
    if intl == True:
        return True 
    elif ( 90.0 <= length <= 120.0  ) and ( 45.0 <= width <= 90 ):
        return True
    else: 
        return False
        
";"import numpy as np

def count_local_min(A):
    teller = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            if ( i == 0 and j == 0): #må egentlig gjøre dette for alle hjørner (og sider), men legger bare ved to hjørner grunner tid.
                if  A[i,j] < A[i,j+1] and  A[i,j] < A[i+1,j+1] and A[i,j] < A[i+1,j]:
                    teller+=1
            elif i == (len(A)-1 and j == 0): 
                if  A[i,j] < A[i-1,j1] and  A[i,j] < A[i-1,j+1] and A[i,j] < A[i,j+1]:
                    teller +=1
            elif j == 0:
                if  A[i,j] < A[i,j+1] and  A[i,j] < A[i+1,j+1] and A[i,j] < A[i+1,j]:
                    teller+=1
            else:
                if ( A[i,j-1] > A[i,j] and A[i,j] < A[i,j+1] ) and ( A[i,j-1] > A[i,j]  ): #stopper grunnet lite tid
                    teller += 1
    return teller 

                
    ";11311
